long,lat,easting,northing,Y_mean,Y_mean_c,Y_sd,prob,quantile,quantile_c,elevation,slope,aspect,curvature,twi
-96.23734575785232,31.66351080505124,761942.009752864,3506481.9245818728,-7.735933695755402,17.729509915084428,0.4126437018565512,0.0261876251375155,-7.057195206117972,46.29727420106291,151.0,1.0,230.0,-6.0,8.607715418818213
-95.9390762804151,31.65669929817136,790255.3083768496,3506481.9245818728,-7.742044033495372,17.576966233805944,0.4129838967693238,0.0253959362201701,-7.062745973021797,45.93528136472735,111.0,2.0,293.0,1.0,7.941743691836643
-95.6409129661032,31.64919237947197,818568.6070008352,3506481.9245818728,-7.75058058224446,17.36604766021351,0.4162785697000796,0.0250984781516203,-7.065863267051113,45.73322974413536,103.0,3.0,74.0,5.0,7.545104852168523
-95.3428660816336,31.640990951472,846881.9056248213,3506481.9245818728,-7.760188230543786,17.131690327696017,0.4225051497722779,0.0254595021169894,-7.06522910253518,45.77426183902706,127.0,7.0,293.0,-13.0,6.70452216925573
-95.04494586899736,31.632095999430067,875195.2042488069,3506481.9245818728,-7.770029993909089,16.894901085508863,0.433049349894784,0.0269676551159693,-7.057727200085677,46.26245701448666,128.0,7.0,82.0,-9.0,6.70452216925573
-94.7471625433212,31.622508591025763,903508.5028727924,3506481.9245818728,-7.777984213548631,16.70591902366966,0.4471566025085237,0.0297596055840586,-7.042477054097189,47.27098693460215,134.0,8.0,104.0,-12.0,6.570477324756705
-94.4495262907437,31.612229876014823,931821.801496778,3506481.9245818728,-7.779284116465318,16.675236582044636,0.4572931111719909,0.0324888013628961,-7.027103883974146,48.30990586343078,161.0,3.0,201.0,-4.0,7.545104852168523
-94.1520472663074,31.601261085858365,960135.1001207642,3506481.9245818728,-7.770217511596849,16.89042139540941,0.4622870778703893,0.0354697791586313,-7.009822934868942,49.50503528734797,115.0,1.0,230.0,-5.0,8.607715418818213
-93.85473559186843,31.58960353332638,988448.3987447498,3506481.9245818728,-7.751284063590503,17.348779541653638,0.4625346135405521,0.0388690534873586,-6.9904823269177285,50.87770260001713,82.0,2.0,247.0,0.0,7.941743691836643
-93.55760135402387,31.57725861207573,1016761.6973687354,3506481.9245818728,-7.721439724340785,18.09666526737635,0.4558250858828585,0.0423128607600282,-6.971674178570899,52.24907209531432,90.0,2.0,113.0,-5.0,7.941743691836643
-93.26065460205888,31.564227796203163,1045074.9959927212,3506481.9245818728,-7.68020263374068,19.18338707520575,0.4410374076450444,0.0456313116631173,-6.9547606541544535,53.51383414014726,56.0,2.0,113.0,0.0,7.941743691836643
-92.96390534591384,31.55051263977316,1073388.2946167071,3506481.9245818728,-7.634045660866777,20.47734536737087,0.4213823892190908,0.0486578182716681,-6.940933309626279,54.57052839011986,30.0,1.0,180.0,4.0,8.607715418818213
-92.6673635541732,31.53611477632151,1101701.5932406927,3506481.9245818728,-7.58635647963993,21.90599687449828,0.3989895174282395,0.0513884028295253,-6.930077124782473,55.41476549955427,28.0,1.0,130.0,-7.0,8.607715418818213
-92.3710391520768,31.52103591833434,1130014.8918646784,3506481.9245818728,-7.543965285211549,23.259398289887955,0.3752466307362183,0.0524229579199856,-6.92673950364376,55.67693291697088,27.0,4.0,330.0,20.0,7.261413878822431
-92.07494201955429,31.505277856703486,1158328.1904886644,3506481.9245818728,-7.514344929078084,24.25439388791394,0.3545938667203281,0.0512631806314549,-6.931089921308406,55.33545554831942,21.0,6.0,180.0,-2.0,6.858642093395692
-91.7790819892845,31.488842460158093,1186641.48911265,3506481.9245818728,-7.505736778975035,24.551458400098586,0.33852774869355,0.0460148969991204,-6.948908183712733,53.95856303810504,17.0,2.0,330.0,0.0,7.941743691836643
-91.48346884477984,31.471731674673165,1214954.7877366357,3506481.9245818728,-7.521555989456572,24.00831092455592,0.32778599671494,0.0368671424048303,-6.9823960038961,51.46283863135248,18.0,2.0,293.0,1.0,7.941743691836643
-91.18811231849712,31.4539475228552,1243268.0863606213,3506481.9245818728,-7.553491193850167,22.948163693004886,0.3199556895387365,0.0266899845906512,-7.027210917448618,48.30259418697025,105.0,7.0,27.0,1.0,6.70452216925573
-90.89302208997567,31.435492103305343,1271581.384984607,3506481.9245818728,-7.594943841893698,21.641577083428363,0.3131797812304824,0.0176025390746546,-7.07980894284887,44.84014764132956,59.0,2.0,0.0,7.0,7.941743691836643
-90.5982077840035,31.416367589960696,1299894.683608593,3506481.9245818728,-7.642877075602255,20.223189048808116,0.3071317141373705,0.010624509753191,-7.137690361651578,41.31603691429488,136.0,1.0,0.0,0.0,8.607715418818213
-90.30367896881236,31.39657623141377,1328207.9822325786,3506481.9245818728,-7.6929789994621,18.839890966771723,0.3027690443234017,0.0061711826150277,-7.194968238778122,38.10139104081083,152.0,2.0,180.0,0.0,7.941743691836643
-90.00944515430261,31.376120350210936,1356521.2808565642,3506481.9245818728,-7.750427138066381,17.36981648528576,0.3014100260386083,0.003424673576094,-7.254651763537239,35.01752412733543,104.0,9.0,208.0,4.0,6.451747248958747
-89.71551579029874,31.355002342130025,1384834.5794805505,3506481.9245818728,-7.805501075123406,16.068309978343855,0.3028554495468539,0.0020328106092699,-7.307348190494243,32.50282922511857,124.0,0.0,0.0,9.0,11.522875795823396
-89.42190026483603,31.333224675437677,1413147.878104536,3506481.9245818728,-7.85184697118996,15.048932110794244,0.3052787327837074,0.0013409111556695,-7.34970814033953,30.61294666163287,,,,,
-89.12860790247932,31.31078989012674,1441461.1767285217,3506481.9245818728,-7.882597340742223,14.408525547976696,0.3136918866555745,0.0012657636424095,-7.366620103231551,29.889480901902846,77.0,3.0,49.0,-4.0,7.545104852168523
-88.83564796267459,31.28770059713449,1469774.475352507,3506481.9245818728,-7.891898254768346,14.220246981918107,0.3303668599384116,0.0018940319367349,-7.348493126974081,30.665592136188486,79.0,3.0,90.0,-3.0,7.545104852168523
-88.54302963813386,31.263959477541768,1498087.7739764932,3506481.9245818728,-7.893745228884818,14.183152465118493,0.3524346961150929,0.0032715813342064,-7.314041740716368,32.19661540392967,33.0,1.0,180.0,-2.0,8.607715418818213
-88.25076205325423,31.239569281753766,1526401.0726004788,3506481.9245818728,-7.904269075721599,13.97363104339045,0.3754989430618211,0.0049365134085927,-7.2866282773099185,33.46929844735143,67.0,1.0,49.0,4.0,8.607715418818213
-87.9588542625714,31.214532828662943,1554714.3712244644,3506481.9245818728,-7.9148441460326335,13.766207486807051,0.3961406282577347,0.0067087466167947,-7.263250796860064,34.594274076664746,14.0,8.0,256.0,-11.0,6.570477324756705
-87.66731524924869,31.18885300479452,1583027.66984845,3506481.9245818728,-7.923111562240241,13.606193917355132,0.414187365735322,0.0085460159968258,-7.241833971473021,35.65805543928764,72.0,4.0,142.0,-11.0,7.261413878822431
-87.37615392360146,31.16253276343504,1611340.968472436,3506481.9245818728,-7.937796057217091,13.326551410846433,0.431285411970595,0.0100566022115671,-7.228394683085998,36.34222978543004,59.0,4.0,150.0,-5.0,7.261413878822431
-87.08537912165824,31.135575123744548,1639654.2670964217,3506481.9245818728,-7.960194147340145,12.91104471541847,0.4461089922279171,0.0108035070375089,-7.226410153458389,36.44436556399857,44.0,4.0,60.0,-7.0,7.261413878822431
-86.79499960375817,31.10798316985291,1667967.5657204073,3506481.9245818728,-8.001682014471495,12.1753224827234,0.4610764323440831,0.0103719139182094,-7.243278772428485,35.58527383789573,77.0,4.0,16.0,2.0,7.261413878822431
-86.50502405318595,31.07976004994097,1696280.864344393,3506481.9245818728,-8.055950575785408,11.275866342974837,0.473330160895796,0.0089568357086584,-7.277391743890434,33.90934177931633,61.0,4.0,150.0,-1.0,7.261413878822431
-86.2154610748442,31.050908975306545,1724594.162968379,3506481.9245818728,-8.10550103022374,10.51276841982536,0.4794578557900136,0.0073337146202877,-7.316863037157161,32.068413669659044,58.0,1.0,229.0,2.0,8.607715418818213
-85.9263191939639,31.02143321941663,1752907.4615923646,3506481.9245818728,-8.144860611289229,9.943591508783678,0.4783834758429847,0.0057317114912277,-7.357989815975244,30.2565082907536,33.0,2.0,67.0,-2.0,7.941743691836643
-85.6376068548531,30.991336116945487,1781220.7602163502,3506481.9245818728,-8.179230441599064,9.47183317738756,0.4712314488875448,0.0041507664257166,-7.404123683762789,28.34555083856292,66.0,0.0,0.0,2.0,11.522875795823396
-85.34933241968423,30.96062106279984,1809534.058840336,3506481.9245818728,-8.212453213687407,9.037104330490346,0.4613054914212346,0.002816889849922,-7.453673202990559,26.427321944427568,44.0,4.0,311.0,-3.0,7.261413878822431
-85.06150416732035,30.92929151113138,1837847.357464322,3506481.9245818728,-8.265080701122919,8.388929729827733,0.4547909343475978,0.0017292623982274,-7.517016183256624,24.162942546420748,44.0,6.0,229.0,-16.0,6.858642093395692
-84.77413029218056,30.897350974337208,1866160.6560883075,3506481.9245818728,-8.3183703494686,7.779955457507736,0.4527352374414987,0.0011263443000596,-7.573687152114215,22.302018008060845,44.0,3.0,131.0,-1.0,7.545104852168523
-84.48721890314474,30.864803022048655,1894473.954712293,3506481.9245818728,-8.357286129433987,7.36335598989689,0.4462447693355015,0.0007203770701843763,-7.623278802084365,20.791525890087293,,,,,
-84.20077802249781,30.831651280109547,1922787.2533362787,3506481.9245818728,-8.395669934614835,6.974309294251826,0.4373879201721432,0.000420950433400162,-7.6762308277349245,19.291440919022488,62.0,6.0,201.0,20.0,6.858642093395692
-83.91481558491375,30.797899429543584,1951100.5519602648,3506481.9245818728,-8.441792084367057,6.533920641116356,0.4289224752482107,0.0002223222865231405,-7.736277395274034,17.720894476058874,49.0,6.0,223.0,-5.0,6.858642093395692
-83.6293394364793,30.763551205512275,1979413.8505842504,3506481.9245818728,-8.505888849759051,5.96769776414137,0.419561796594484,9.084980613708486e-05,-7.815771106900339,15.83662382699069,50.0,1.0,270.0,6.0,8.607715418818213
-83.34435733375767,30.728610396263495,2007727.149208236,3506481.9245818728,-8.596853662538301,5.247324183438638,0.4090818987459252,2.4384905622926496e-05,-7.923973817665871,13.589612680514731,,,,,
-83.05987694289215,30.693080842071275,2036040.447832222,3506481.9245818728,-8.682619942218613,4.647953572445778,0.3981960895177746,5.723477807712843e-06,-8.02764566013741,11.736380419010798,37.0,2.0,210.0,2.0,7.941743691836643
-82.77590583874958,30.656966434167504,2064353.746456208,3506481.9245818728,-8.74470069184129,4.257286490956805,0.3870324797748611,1.4709896962278037e-06,-8.108088913735587,10.474364302068656,46.0,10.0,237.0,1.0,6.345071884011764
-82.49245150410397,30.62027111366615,2092667.045080193,3506481.9245818728,-8.806503600126462,3.9009878993426974,0.3813951651871754,4.648304316302017e-07,-8.179164379366581,9.472718126825306,37.0,10.0,275.0,-2.0,6.345071884011764
-82.20952132885986,30.58299887048021,2120980.343704179,3506481.9245818728,-8.868208916237073,3.5750017285476225,0.3827785120438718,2.2154764084032075e-07,-8.238594292382622,8.709114018318155,50.0,7.0,74.0,5.0,6.70452216925573
-81.92712260931562,30.54515374223248,2149293.642328165,3506481.9245818728,-8.936418837939426,3.246256843254752,0.3897993020513088,1.4221260524650334e-07,-8.29525604217718,8.038471243407013,25.0,4.0,282.0,7.0,7.261413878822431
-81.64526254746644,30.506739813160166,2177606.9409521506,3506481.9245818728,-8.996818578520172,2.9804810853523267,0.4007102431579453,1.341618924861349e-07,-8.337708881705218,7.570067682101403,9.0,3.0,311.0,8.0,7.545104852168523
-111.09122908827196,31.37173831401697,-653722.9214464226,3534795.2232058584,-7.318511760104005,31.993730962818,0.2657296650887704,0.0746831769133183,-6.881425356694141,59.361515357436446,1339.0,23.0,117.0,-3.0,5.469880104866039
-110.79991700009822,31.399279616142877,-625409.6228224369,3534795.2232058584,-7.275996974349285,33.97629175907563,0.2605637334998624,0.0955735558738406,-6.84740777225002,62.28691243789992,,,,,
-110.50820977670188,31.426178942220325,-597096.3241984511,3534795.2232058584,-7.240273342836378,35.73683908073891,0.2539071193108712,0.1149206349161923,-6.822633296729092,64.5077588485106,1581.0,13.0,326.0,0.0,6.076901183003046
-110.21611630234057,31.452433200391575,-568783.0255744653,3534795.2232058584,-7.212877768792125,37.1485167500504,0.24480708691555,0.1285029451991774,-6.810205943975658,65.65142429953828,,,,,
-109.92364553775953,31.478039365023108,-540469.7269504797,3534795.2232058584,-7.196014736539414,38.04504592473455,0.233055381746692,0.1317203010724726,-6.812672746592808,65.42280766847752,1859.0,14.0,64.0,16.0,6.000299329861114
-109.6308065187472,31.50299447761753,-512156.4283264938,3534795.2232058584,-7.195310536909281,38.08295198389112,0.2227996309029967,0.1216835706369474,-6.828837755935037,63.94425204569739,1260.0,2.0,180.0,0.0,7.941743691836643
-109.337608354653,31.527295647709245,-483843.1297025082,3534795.2232058584,-7.210416503580124,37.27804209418929,0.219323390890224,0.1049250365094743,-6.849661628599043,62.08870538255386,1429.0,3.0,21.0,3.0,7.545104852168523
-109.04406022686852,31.55094005374326,-455529.8310785224,3534795.2232058584,-7.237908603889536,35.856547628485366,0.2235803083606694,0.0880173796476598,-6.87015172276756,60.315462603740734,1860.0,15.0,252.0,-16.0,5.928550143214419
-108.75017138727164,31.573924943936397,-427216.5324545368,3534795.2232058584,-7.275275246798081,34.01098709881744,0.2339797830988464,0.0731636388141133,-6.890412751934625,58.61184330061637,,,,,
-108.45595115663528,31.59624763712067,-398903.2338305509,3534795.2232058584,-7.318507494840779,31.99392394319008,0.2473258254891726,0.0606860238437794,-6.911692713746147,56.874330585761896,1341.0,1.0,130.0,6.0,8.607715418818213
-106.09139914217468,31.750692288569848,-172396.8448386651,3534795.2232058584,-7.556805003060057,22.840872698961025,0.3149336367465999,0.0242385398678306,-7.038785268408395,47.518421133581946,1238.0,1.0,310.0,10.0,8.607715418818213
-105.7946263624705,31.76694660049508,-144083.5462146795,3534795.2232058584,-7.577518503896256,22.181507336268343,0.3203985569922725,0.0225266804312191,-7.050509775357499,46.737052890709016,1540.0,4.0,270.0,-21.0,7.261413878822431
-105.49761881413964,31.782515959282662,-115770.24759069365,3534795.2232058584,-7.599995342263673,21.48752605353976,0.3256362950598875,0.0206281876260647,-7.064371301267378,45.8298223943842,1327.0,3.0,106.0,-1.0,7.545104852168523
-105.20038646114467,31.797398510568456,-87456.94896670803,3534795.2232058584,-7.625289279015878,20.732495698172908,0.3377081115017327,0.0205318231876196,-7.0698088669613215,45.47876415424698,1179.0,1.0,90.0,2.0,8.607715418818213
-104.90293931469223,31.811592479147304,-59143.65034272219,3534795.2232058584,-7.647990025498979,20.07748948417007,0.3576641183276783,0.0231650961844317,-7.059684903237297,46.13455734018524,1363.0,28.0,352.0,-14.0,5.245121676743596
-104.6052874312406,31.82509616954017,-30830.35171873658,3534795.2232058584,-7.665991676293775,19.572814483756225,0.3810481544578094,0.027596881171447,-7.039223237390683,47.48899960454009,1290.0,3.0,50.0,2.0,7.545104852168523
-104.30744091048273,31.83790796653696,-2517.053094750736,3534795.2232058584,-7.683270601308853,19.100336824574526,0.3996446353591052,0.0306472916683505,-7.02591367334673,48.39128621324876,1120.0,4.0,180.0,-3.0,7.261413878822431
-104.00940989330518,31.850026335714876,25796.245529234875,3534795.2232058584,-7.700205760980862,18.64832797433025,0.4095654707655988,0.0309240058297156,-7.02653051091798,48.34909300285786,,,,,
-103.71120455972502,31.861449823931768,54109.54415322072,3534795.2232058584,-7.713673259283074,18.296520813349535,0.409597329636729,0.0287087922173155,-7.039945606040463,47.44051269659793,894.0,5.0,167.0,-13.0,7.040188830991998
-103.41283512680482,31.872177059794637,82422.84277720633,3534795.2232058584,-7.723119415849287,18.053729471409465,0.391218565654261,0.0220295507603385,-7.079622139202123,44.85199455625636,,,,,
-103.11431184654718,31.882206754102143,110736.14140119216,3534795.2232058584,-7.725035673251748,18.004871028877414,0.3590927554976995,0.0139388755582068,-7.134380651959359,41.50986750183298,877.0,2.0,210.0,-3.0,7.941743691836643
-102.81564500377014,31.8915377002618,139049.44002517778,3534795.2232058584,-7.718298989214421,18.17722199612089,0.3249191405443841,0.0079860878517348,-7.183854562424036,38.70494230328637,953.0,1.0,270.0,-2.0,8.607715418818213
-102.51684491396412,31.90016877468077,167362.73864916363,3534795.2232058584,-7.70059485944967,18.63806940400521,0.29609249527592,0.0048782140124263,-7.213566044681961,37.11237646553312,922.0,2.0,90.0,-12.0,7.941743691836643
-102.21792192113202,31.90809893713061,195676.03727314947,3534795.2232058584,-7.676310519164979,19.28926692454955,0.2756808371890281,0.0035983437983728,-7.222855894233587,36.62800693549197,867.0,1.0,180.0,-5.0,8.607715418818213
-101.91888639561316,31.915327231085204,223989.33589713508,3534795.2232058584,-7.6521231761867154,19.96047804155607,0.2599274684150972,0.0029128315615333,-7.224580537019829,36.53878286022364,823.0,1.0,0.0,-1.0,8.607715418818213
-101.61974873189276,31.92185278403205,252302.63452112093,3534795.2232058584,-7.6367081115632445,20.40038909820544,0.2473887024811169,0.0022921164549698,-7.22978990702036,36.270594608027125,784.0,7.0,56.0,10.0,6.70452216925573
-101.3205193463977,31.927674807756663,280615.93314510654,3534795.2232058584,-7.630715314575238,20.57401548292683,0.2393144647661046,0.0018334003945696,-7.23707804922276,35.898687303699575,833.0,1.0,130.0,-5.0,8.607715418818213
-101.02120867528016,31.932792598599484,308929.2317690924,3534795.2232058584,-7.623184597092238,20.79429598836872,0.2365375266316471,0.001820128152617,-7.234114988502043,36.04942737373296,792.0,1.0,310.0,3.0,8.607715418818213
-100.72182717218988,31.937205537685813,337242.530393078,3534795.2232058584,-7.61114154829543,21.1514783949842,0.2410146430101155,0.0025253783981638,-7.2147077385918275,37.052505426293344,679.0,4.0,196.0,-1.0,7.261413878822431
-100.422385306037,31.940913091127907,365555.82901706384,3534795.2232058584,-7.595990063292893,21.609580996338696,0.2525471663406733,0.0044515872708559,-7.18058694076112,38.88420922046309,628.0,1.0,180.0,0.0,8.607715418818213
-100.12289355874586,31.943914810199693,393869.1276410495,3534795.2232058584,-7.581908168631607,22.04423579972009,0.2684753471689501,0.0080176611888535,-7.140305520093704,41.16352248459193,591.0,1.0,130.0,-3.0,8.607715418818213
-99.8233624230018,31.946210331483595,422182.4262650353,3534795.2232058584,-7.572803425108841,22.329907397260943,0.2870567891023861,0.0131919521363428,-7.1006370244127375,43.53868428952737,562.0,3.0,130.0,-3.0,7.545104852168523
-99.52380239999177,31.94779937698948,450495.7248890209,3534795.2232058584,-7.569103866908038,22.447040227545223,0.3060396490740036,0.0191937675037607,-7.065713440137707,45.74292061594198,603.0,4.0,344.0,-25.0,7.261413878822431
-99.22422399713992,31.948681754245797,478809.0235130065,3534795.2232058584,-7.573379232163989,22.31173164487008,0.3258433335318493,0.0251171408701365,-7.037414643186169,47.61061372417443,,,,,
-98.92463772584017,31.948857356362584,507122.3221369926,3534795.2232058584,-7.583299485584407,22.00090473359672,0.3427951939316981,0.0293737661119947,-7.01945156754432,48.83552962335277,,,,,
-98.62505409918607,31.94832616206657,535435.6207609782,3534795.2232058584,-7.5949456836455935,21.641520716409723,0.3598453818166774,0.0334097048469328,-7.003052702222695,49.98127653223806,420.0,2.0,90.0,-10.0,7.941743691836643
-98.32548362969985,31.947088235708097,563748.9193849638,3534795.2232058584,-7.608269663333472,21.23755710995731,0.378297172899637,0.037643906691835,-6.986026186424016,51.19932648620448,412.0,2.0,149.0,6.0,7.941743691836643
-98.0259368270618,31.945143727240016,592062.2180089494,3534795.2232058584,-7.62235305075143,20.818763624949323,0.3960167880519681,0.0413985692313644,-6.970963400590478,52.30161609434089,326.0,5.0,58.0,1.0,7.040188830991998
-97.72642419584146,31.94249287216857,620375.5166329355,3534795.2232058584,-7.640090025666786,20.30305409283905,0.4098175401771274,0.0427574830961047,-6.966000158318107,52.66999756125822,293.0,2.0,0.0,1.0,7.941743691836643
-97.4269562332312,31.939135991476284,648688.8152569211,3534795.2232058584,-7.6633540256149075,19.64595992745865,0.4182252585256743,0.0408765859527714,-6.975434692246235,51.97195465009051,160.0,0.0,0.0,0.0,11.522875795823396
-97.1275434267845,31.935073491516725,677002.1138809067,3534795.2232058584,-7.686713262514165,19.00757158562843,0.4191719016697234,0.03653451343198,-6.997236839736575,50.39404053645861,177.0,3.0,0.0,-1.0,7.545104852168523
-96.8281962521594,31.93030586388157,705315.4125048923,3534795.2232058584,-7.705777343468531,18.50197028050524,0.4179707544712132,0.032652734342603,-7.018276632016914,48.91673869673302,134.0,0.0,0.0,0.0,11.522875795823396
-96.5289251708686,31.92483368523971,733628.7111288784,3534795.2232058584,-7.720465210923151,18.121622291815324,0.4182631344250519,0.0302597894321538,-7.0324835772440135,47.94377455729192,127.0,3.0,180.0,-3.0,7.545104852168523
-96.22974062803782,31.91865761714882,761942.009752864,3534795.2232058584,-7.72958759418076,17.889341010754833,0.4182281668530108,0.0287849942545032,-7.04166347703932,47.32540432042235,115.0,2.0,31.0,3.0,7.941743691836643
-95.930653050173,31.911778405839115,790255.3083768496,3534795.2232058584,-7.741212679456228,17.59764347589266,0.4193467270293166,0.0273271280125985,-7.051448694551828,46.675038002610016,118.0,4.0,282.0,-4.0,7.261413878822431
-95.63167284293831,31.90419688196993,818568.6070008352,3534795.2232058584,-7.755718672209325,17.240319289000336,0.4229571210668466,0.0262197394468418,-7.06001611757757,46.11295360968504,169.0,5.0,167.0,8.0,7.040188830991998
-95.3328103889457,31.89591396035889,846881.9056248213,3534795.2232058584,-7.768012368334086,16.943176233336608,0.4274586906102812,0.0257168604330582,-7.0649053907118375,45.795221026079766,121.0,14.0,157.0,-3.0,6.000299329861114
-95.03407604555736,31.886930639684035,875195.2042488069,3534795.2232058584,-7.775624035525441,16.761772196255876,0.4352328120059267,0.0267700042870002,-7.059729766129204,46.13163052830777,87.0,2.0,150.0,1.0,7.941743691836643
-94.73548014270229,31.877248002159035,903508.5028727924,3534795.2232058584,-7.780323618983962,16.65074109199627,0.4473797807462457,0.0294708763212465,-7.044449363998746,47.13932543153093,123.0,2.0,270.0,1.0,7.941743691836643
-94.43703298070837,31.86686721318169,931821.801496778,3534795.2232058584,-7.779900596556041,16.660705113062072,0.4581914072906228,0.0326543106396146,-7.026242798436061,48.36876866621054,103.0,3.0,310.0,1.0,7.545104852168523
-94.13874482815068,31.855789520956144,960135.1001207642,3534795.2232058584,-7.768458797784415,16.932482774033197,0.4646579081793766,0.0364972465389537,-7.004164552223884,49.90275197913397,98.0,6.0,35.0,2.0,6.858642093395692
-93.84062591971764,31.844016256088818,988448.3987447498,3534795.2232058584,-7.749079699860953,17.402946786243,0.4651993253226469,0.0401350620113568,-6.98389490234862,51.35387077077855,72.0,2.0,180.0,1.0,7.941743691836643
-93.54268645409576,31.831548831158266,1016761.6973687354,3534795.2232058584,-7.720571111957288,18.118908529026847,0.4590455237289492,0.0435899659906864,-6.965508417315888,52.706636496655946,89.0,4.0,142.0,5.0,7.261413878822431
-93.24493659187463,31.818388740259685,1045074.9959927212,3534795.2232058584,-7.681995835332767,19.13480114401225,0.4464596783039069,0.0472344713621477,-6.947635014186998,54.055799505175045,35.0,0.0,0.0,1.0,11.522875795823396
-92.94738645347242,31.804537558523855,1073388.2946167071,3534795.2232058584,-7.639245501260074,20.327316792348416,0.4291413185284077,0.0504871054759406,-6.933370847003886,55.15725649071268,,,,,
-92.65004611708405,31.78999694161115,1101701.5932406927,3534795.2232058584,-7.594771744029198,21.646844805277464,0.407652413746995,0.0528841065033889,-6.924243192741932,55.87382648633993,66.0,7.0,278.0,-7.0,6.70452216925573
-92.3529256166519,31.7747686251808,1130014.8918646784,3534795.2232058584,-7.553283970610294,22.95488966516563,0.3834500187684795,0.0535454966040907,-6.922564816484351,56.00659770293181,25.0,1.0,130.0,-1.0,8.607715418818213
-92.05603493986123,31.75885442433585,1158328.1904886644,3534795.2232058584,-7.518896755322656,24.09876738760638,0.3605441724811141,0.0527875458154798,-6.925854365540879,55.74666762292691,67.0,3.0,339.0,-11.0,7.545104852168523
-91.75938402616046,31.74225623304416,1186641.48911265,3534795.2232058584,-7.500539231021797,24.732582884627828,0.3384070120812578,0.0474568517224969,-6.94390922981413,54.34135864957544,17.0,0.0,0.0,0.0,11.522875795823396
-91.46298276480758,31.724976023535504,1214954.7877366357,3534795.2232058584,-7.508975046561496,24.439282298447846,0.3203584079338557,0.0366909256505294,-6.982032357347094,51.48931006861436,24.0,5.0,180.0,-7.0,7.040188830991998
-91.16684099294385,31.70701584567596,1243268.0863606213,3534795.2232058584,-7.537928365450402,23.45882067260007,0.3082860375276161,0.0253223095529679,-7.030842958484605,48.05513679323296,75.0,9.0,345.0,11.0,6.451747248958747
-90.87096849369544,31.68837782631889,1271581.384984607,3534795.2232058584,-7.57956181803511,22.117503758426857,0.2982286705026221,0.0153865878288288,-7.089019307697956,44.25989880369268,140.0,5.0,113.0,5.0,7.040188830991998
-90.57537499430414,31.669064168633923,1299894.683608593,3534795.2232058584,-7.630712546888116,20.574096010195262,0.2920652423354902,0.0086396493392614,-7.150307973726124,40.58536201890298,167.0,3.0,201.0,-6.0,7.545104852168523
-90.28007016428752,31.649077151413728,1328207.9822325786,3534795.2232058584,-7.683717911744445,19.088258146527377,0.2894125337744242,0.0048593618641385,-7.207676655880368,37.42275921725879,126.0,8.0,250.0,-5.0,6.570477324756705
-89.98506361363013,31.628419128359297,1356521.2808565642,3534795.2232058584,-7.737327877526049,17.694588215551317,0.2878292443657197,0.0026668351753006,-7.263890900988393,34.562973071754435,97.0,0.0,0.0,-4.0,11.522875795823396
-89.690364891006,31.60709252734413,1384834.5794805505,3534795.2232058584,-7.786460412237206,16.506861337395424,0.2889227830351298,0.0016112908808125,-7.31122472465296,32.32513397085866,124.0,4.0,210.0,3.0,7.261413878822431
-89.39598348203332,31.58509984965771,1413147.878104536,3534795.2232058584,-7.826002450912737,15.609132247626215,0.293283066098491,0.0011959178949597,-7.343594735917186,30.87875498889841,105.0,4.0,60.0,-3.0,7.261413878822431
-89.10192880756212,31.56244366922892,1441461.1767285217,3534795.2232058584,-7.850851534129715,15.07013200377839,0.3066703606081959,0.0014171259574562,-7.346423679204808,30.755468011397284,88.0,4.0,38.0,-4.0,7.261413878822431
-88.80821022199578,31.539126631829618,1469774.475352507,3534795.2232058584,-7.857773269659932,14.923335167816026,0.3270985876904861,0.0024019738223946,-7.319743971326531,31.938028701358075,92.0,2.0,270.0,0.0,7.941743691836643
-88.51483701164675,31.515151454259133,1498087.7739764932,3534795.2232058584,-7.852729644810274,15.03015869641234,0.3519284123737726,0.0045721842465081,-7.273858919290001,34.079176698397696,45.0,0.0,0.0,10.0,11.522875795823396
-88.2218183931274,31.490520923509937,1526401.0726004788,3534795.2232058584,-7.851464754076681,15.057068686151515,0.3791268806724573,0.0078401005982485,-7.227856529327791,36.369898082077626,46.0,4.0,50.0,13.0,7.261413878822431
-87.92916351177654,31.46523789591528,1554714.3712244644,3534795.2232058584,-7.853878324761606,15.00576270988969,0.4036393335432445,0.0114374432755298,-7.189950703002726,38.37270453892597,23.0,7.0,190.0,-1.0,6.70452216925573
-87.636881440122,31.439305296278956,1583027.66984845,3534795.2232058584,-7.861837320810633,14.837811529128327,0.4267241432194557,0.0149629853401069,-7.159938566128352,40.03637015290706,,,,,
-87.34498117638026,31.412726116988075,1611340.968472436,3534795.2232058584,-7.881797957068962,14.424823350674306,0.449506367292768,0.0176265674688601,-7.142425778489672,41.04028366094932,115.0,4.0,150.0,3.0,7.261413878822431
-87.05347164299329,31.38550341710913,1639654.2670964217,3534795.2232058584,-7.906601886672506,13.927607338683307,0.4671841053326491,0.0188149429994041,-7.13815241656202,41.28904911779283,87.0,2.0,293.0,0.0,7.941743691836643
-86.762361685203,31.357640321467887,1667967.5657204073,3534795.2232058584,-7.933365959692579,13.410304609059883,0.4807840774958576,0.0189596393088821,-7.1425465260430006,41.03327639194344,85.0,1.0,90.0,-2.0,8.607715418818213
