long,lat,easting,northing,Y_mean,Y_mean_c,Y_sd,prob,quantile,quantile_c
-98.92798976153783,27.349340608163203,507122.3221369926,3025155.847974115,-7.745281135671235,17.496685004431374,0.22490157671991493,1.5844163037784543e-4,-7.375350961496379,29.522706460984562
-98.6417308766555,27.348899634691584,535435.6207609782,3025155.847974115,-7.801104242412223,16.168533360288507,0.22318665358667533,5.24691001094406e-5,-7.433994865773019,27.17308666781009
-98.35548286004357,27.34787196122504,563748.9193849638,3025155.847974115,-7.848984665423585,15.109971395189204,0.2244642461623189,2.349517900711803e-5,-7.479773836002567,25.469648430894544
-98.06925439344313,27.346257705031412,592062.2180089494,3025155.847974115,-7.888427528569592,14.290215480599166,0.22707777794527642,1.35257326471546e-5,-7.514917821916223,24.234751586427567
-97.78305415503429,27.344057050287915,620375.5166329355,3025155.847974115,-7.914966143221973,13.763832639494158,0.23075043876360513,1.0921078789512979e-5,-7.5354154471010135,23.542335051088482
-97.49689081785661,27.341270248025896,648688.8152569211,3025155.847974115,-7.9283891439379275,13.50502174952454,0.23708641573426112,1.4049910561104538e-5,-7.5384166931165035,23.442625992682096
-81.78773517354954,26.286531874333413,2234233.538200122,3025155.847974115,-8.809890786422542,3.8823461255405407,0.7102604943745315,0.004155417056121044,-7.641616236170249,20.259280377899177
-81.5171279660387,26.252784442539625,2262546.836824108,3025155.847974115,-8.794089036351988,3.9700814225588346,0.7596001027620712,0.007203653662067407,-7.544658052291084,23.236622266653452
-81.24700320466118,26.218568357511938,2290860.1354480935,3025155.847974115,-8.741958027864321,4.273831276601534,0.7906639799290136,0.011160085567537536,-7.441431512778197,26.888812286010026
-80.97736689598466,26.183887083611275,2319173.434072079,3025155.847974115,-8.668574053442958,4.741202634745521,0.8008286747842668,0.015223026684443901,-7.351328103157316,30.542895630760686
-80.7082249734247,26.148744119044522,2347486.7326960647,3025155.847974115,-8.61281722583778,5.13018898015869,0.8010390158346111,0.01812711633047368,-7.295225295312583,33.06485511734217
-80.43958329681125,26.113142995010076,2375800.031320051,3025155.847974115,-8.591292599912306,5.28875440570062,0.7951468841771663,0.018647873587156825,-7.2833923635143325,33.62280893530205
-80.17144765198064,26.077087274841073,2404113.3299440364,3025155.847974115,-8.55829670162282,5.5413920973799975,0.7711399476406214,0.01766500684806507,-7.289884361858976,33.31553848082064
-99.50166185314923,27.604063671530284,450495.7248890209,3053469.146598101,-7.591269598320391,21.754320507528572,0.2342645834595375,0.0025571947091265193,-7.2059386485506955,37.514850803263
-99.21474589296177,27.604804172670523,478809.0235130065,3053469.146598101,-7.642098463934825,20.245469084491404,0.22758034273045283,9.503827977680057e-4,-7.2677621117717806,34.374274026356645
-98.927823368587255,27.60495153974051,507122.3221369926,3053469.146598101,-7.701426799905358,18.616154245126097,0.223522385561634,3.0501513007106964e-4,-7.333765193309459,31.310986640958983
-98.64090305048043,27.604505755872424,535435.6207609782,3053469.146598101,-7.7580064536980435,17.184630854461023,0.22336177195339577,1.1530279166477474e-4,-7.390609032978193,28.892502615983
-98.3539937086904,27.603466872090465,563748.9193849638,3053469.146598101,-7.804203162844912,16.09783037502019,0.22682811430700545,6.400090359217236e-5,-7.431104116332471,27.28439831322016
